"ACTIVE","CATEGORY","DESCRIPTION","EXTERNAL_ID","IMAGE_URL","IS_NEW","NAME","OLD_PRICE","PRICE","RATING","REVIEW_COUNT","STOCK"
"true","LAPTOP","Lenovo V15 ITL G2 82KBA033IH Laptop laptop","LAP-000001","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","Lenovo V15 ITL G2 82KBA033IH Laptop","","33921.0","0.0","0","10"
"true","LAPTOP","HP Pavilion 15-ec2004AX Gaming Laptop laptop","LAP-000002","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","HP Pavilion 15-ec2004AX Gaming Laptop","","56150.0","0.0","0","10"
"true","LAPTOP","Lenovo V15 82KBA03HIH Laptop laptop","LAP-000003","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Lenovo V15 82KBA03HIH Laptop","","35499.0","0.0","0","10"
"true","LAPTOP","Asus Vivobook 16X 2022 M1603QA-MB502WS Laptop laptop","LAP-000004","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Asus Vivobook 16X 2022 M1603QA-MB502WS Laptop","","48990.0","0.0","0","10"
"true","LAPTOP","HP 15s-fr4000TU Laptop laptop","LAP-000005","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","HP 15s-fr4000TU Laptop","","52990.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad Gaming 3 82K101ECIN Laptop laptop","LAP-000006","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","Lenovo IdeaPad Gaming 3 82K101ECIN Laptop","","56700.0","0.0","0","10"
"true","LAPTOP","Infinix Zero Book Ultra Laptop laptop","LAP-000007","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","Infinix Zero Book Ultra Laptop","","87620.0","0.0","0","10"
"true","LAPTOP","HP 15s-eq1559AU Laptop laptop","LAP-000008","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","HP 15s-eq1559AU Laptop","","29212.0","0.0","0","10"
"true","LAPTOP","Dell Inspiron 3520 Laptop laptop","LAP-000009","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","Dell Inspiron 3520 Laptop","","44087.0","0.0","0","10"
"true","LAPTOP","Dell Inspiron 3511 Laptop laptop","LAP-000010","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","Dell Inspiron 3511 Laptop","","38800.0","0.0","0","10"
"true","LAPTOP","Asus Vivobook Pro 15 OLED M6500QH-HN701WS Laptop laptop","LAP-000011","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Asus Vivobook Pro 15 OLED M6500QH-HN701WS Laptop","","65990.0","0.0","0","10"
"true","LAPTOP","Apple MacBook Air 2020 MGND3HN Laptop laptop","LAP-000012","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Apple MacBook Air 2020 MGND3HN Laptop","","83900.0","0.0","0","10"
"true","LAPTOP","HP 15s-fq5007TU Laptop laptop","LAP-000013","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","HP 15s-fq5007TU Laptop","","46790.0","0.0","0","10"
"true","LAPTOP","HP 15s-fq5111TU Laptop laptop","LAP-000014","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","HP 15s-fq5111TU Laptop","","58530.0","0.0","0","10"
"true","LAPTOP","Dell Inspiron 3520 D560871WIN9B Laptop laptop","LAP-000015","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","Dell Inspiron 3520 D560871WIN9B Laptop","","57223.0","0.0","0","10"
"true","LAPTOP","Asus TUF Gaming A15 FA506IHRZ-HN111W Laptop laptop","LAP-000016","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","Asus TUF Gaming A15 FA506IHRZ-HN111W Laptop","","49990.0","0.0","0","10"
"true","LAPTOP","HP 15s-er1501AU Laptop laptop","LAP-000017","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","HP 15s-er1501AU Laptop","","28490.0","0.0","0","10"
"true","LAPTOP","HP Victus 15-fb0040AX Gaming Laptop laptop","LAP-000018","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","HP Victus 15-fb0040AX Gaming Laptop","","59800.0","0.0","0","10"
"true","LAPTOP","Realme Book Slim Laptop laptop","LAP-000019","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Realme Book Slim Laptop","","49990.0","0.0","0","10"
"true","LAPTOP","Asus Vivobook 16X 2022 M1603QA-MB511WS Laptop laptop","LAP-000020","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Asus Vivobook 16X 2022 M1603QA-MB511WS Laptop","","53990.0","0.0","0","10"
"true","LAPTOP","Apple MacBook Air 2022 Laptop laptop","LAP-000021","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","Apple MacBook Air 2022 Laptop","","107990.0","0.0","0","10"
"true","LAPTOP","Asus VivoBook 14 X415JA-BV301WS Laptop laptop","LAP-000022","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","Asus VivoBook 14 X415JA-BV301WS Laptop","","29890.0","0.0","0","10"
"true","LAPTOP","HP 15s-fq2717TU Laptop laptop","LAP-000023","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","HP 15s-fq2717TU Laptop","","41900.0","0.0","0","10"
"true","LAPTOP","Lenovo V15 ‎82C70005UK Laptop laptop","LAP-000024","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","Lenovo V15 ‎82C70005UK Laptop","","38480.0","0.0","0","10"
"true","LAPTOP","Lenovo V15 82KDA00XIH Laptop laptop","LAP-000025","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","Lenovo V15 82KDA00XIH Laptop","","38489.0","0.0","0","10"
"true","LAPTOP","Lenovo E41-55 82FJ00AGIH Laptop laptop","LAP-000026","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","Lenovo E41-55 82FJ00AGIH Laptop","","18990.0","0.0","0","10"
"true","LAPTOP","Asus VivoBook 15 X1500EA-EJ322WS Laptop laptop","LAP-000027","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Asus VivoBook 15 X1500EA-EJ322WS Laptop","","35978.0","0.0","0","10"
"true","LAPTOP","HP Victus 15-fa0165TX Laptop laptop","LAP-000028","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","HP Victus 15-fa0165TX Laptop","","69990.0","0.0","0","10"
"true","LAPTOP","HP 15s-FR2511TU Laptop laptop","LAP-000029","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","HP 15s-FR2511TU Laptop","","40880.0","0.0","0","10"
"true","LAPTOP","Asus TUF Gaming A17 FA706IHRB-HX041W Gaming Laptop laptop","LAP-000030","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","Asus TUF Gaming A17 FA706IHRB-HX041W Gaming Laptop","","52990.0","0.0","0","10"
"true","LAPTOP","HP Pavilion 15-eg2009TU Laptop laptop","LAP-000031","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","HP Pavilion 15-eg2009TU Laptop","","62990.0","0.0","0","10"
"true","LAPTOP","HP 15s- eq2212AU Laptop laptop","LAP-000032","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","HP 15s- eq2212AU Laptop","","37990.0","0.0","0","10"
"true","LAPTOP","Dell Inspiron 3520 Laptop laptop","LAP-000033","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","Dell Inspiron 3520 Laptop","","57990.0","0.0","0","10"
"true","LAPTOP","HP 245 G8 62G68PA Laptop laptop","LAP-000034","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","HP 245 G8 62G68PA Laptop","","27890.0","0.0","0","10"
"true","LAPTOP","Acer One 14 Z2-493 Laptop laptop","LAP-000035","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Acer One 14 Z2-493 Laptop","","20990.0","0.0","0","10"
"true","LAPTOP","Acer Aspire 7 A715-51G NH.QGCSI.001 Gaming Laptop laptop","LAP-000036","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Acer Aspire 7 A715-51G NH.QGCSI.001 Gaming Laptop","","64990.0","0.0","0","10"
"true","LAPTOP","Dell Inspiron 5320 Laptop laptop","LAP-000037","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","Dell Inspiron 5320 Laptop","","84918.0","0.0","0","10"
"true","LAPTOP","MSI Bravo 15 B5DD-410IN Gaming Laptop laptop","LAP-000038","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","MSI Bravo 15 B5DD-410IN Gaming Laptop","","47990.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad Flex 5 82R9008GIN Laptop laptop","LAP-000039","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","Lenovo IdeaPad Flex 5 82R9008GIN Laptop","","61100.0","0.0","0","10"
"true","LAPTOP","HP Victus 15-fa0070TX Laptop laptop","LAP-000040","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","HP Victus 15-fa0070TX Laptop","","67990.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad Slim 1 82R10049IN Laptop laptop","LAP-000041","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","Lenovo IdeaPad Slim 1 82R10049IN Laptop","","34300.0","0.0","0","10"
"true","LAPTOP","Asus Vivobook S15 OLED K3502ZA-L501WS Laptop laptop","LAP-000042","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","Asus Vivobook S15 OLED K3502ZA-L501WS Laptop","","73000.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad D330 82H0001YIN Laptop laptop","LAP-000043","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Lenovo IdeaPad D330 82H0001YIN Laptop","","22999.0","0.0","0","10"
"true","LAPTOP","Infinix INBook X1 XL11 Laptop laptop","LAP-000044","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Infinix INBook X1 XL11 Laptop","","37999.0","0.0","0","10"
"true","LAPTOP","Realme Book Slim Laptop laptop","LAP-000045","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","Realme Book Slim Laptop","","39990.0","0.0","0","10"
"true","LAPTOP","Infinix Zero Book Series ZL12 Laptop laptop","LAP-000046","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","Infinix Zero Book Series ZL12 Laptop","","64990.0","0.0","0","10"
"true","LAPTOP","Asus VivoBook 15 X1500EA-EJ701W Laptop laptop","LAP-000047","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","Asus VivoBook 15 X1500EA-EJ701W Laptop","","56799.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad Gaming 3 82K201YAIN Laptop laptop","LAP-000048","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","Lenovo IdeaPad Gaming 3 82K201YAIN Laptop","","55990.0","0.0","0","10"
"true","LAPTOP","Asus Vivobook Pro 14 OLED M3400QA-KM502WS Gaming Laptop laptop","LAP-000049","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","Asus Vivobook Pro 14 OLED M3400QA-KM502WS Gaming Laptop","","53000.0","0.0","0","10"
"true","LAPTOP","HP Pavilion x360 14-ek0074TU Laptop laptop","LAP-000050","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","HP Pavilion x360 14-ek0074TU Laptop","","73490.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad Gaming 3 82K201UEIN Laptop laptop","LAP-000051","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Lenovo IdeaPad Gaming 3 82K201UEIN Laptop","","58490.0","0.0","0","10"
"true","LAPTOP","Asus Vivobook Pro 15 OLED M6500IH-HN701WS Laptop laptop","LAP-000052","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Asus Vivobook Pro 15 OLED M6500IH-HN701WS Laptop","","58990.0","0.0","0","10"
"true","LAPTOP","Asus TUF Gaming A15 FA506IHRZ-HN111W Laptop laptop","LAP-000053","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","Asus TUF Gaming A15 FA506IHRZ-HN111W Laptop","","54990.0","0.0","0","10"
"true","LAPTOP","HP Victus 15-fb0050AX Gaming Laptop laptop","LAP-000054","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","HP Victus 15-fb0050AX Gaming Laptop","","67600.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad Slim 5 82SF008YIN Laptop laptop","LAP-000055","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","Lenovo IdeaPad Slim 5 82SF008YIN Laptop","","72490.0","0.0","0","10"
"true","LAPTOP","Acer Aspire 5 A515-57G UN.K9TSI.002 Gaming Laptop laptop","LAP-000056","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","Acer Aspire 5 A515-57G UN.K9TSI.002 Gaming Laptop","","62990.0","0.0","0","10"
"true","LAPTOP","Asus VivoBook 15 X1500EA-EJ322WS Laptop laptop","LAP-000057","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","Asus VivoBook 15 X1500EA-EJ322WS Laptop","","35325.0","0.0","0","10"
"true","LAPTOP","HP 14s-dy5005TU Laptop laptop","LAP-000058","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","HP 14s-dy5005TU Laptop","","63990.0","0.0","0","10"
"true","LAPTOP","Asus Vivobook 15 2022 X1502ZA-EJ312WS Laptop laptop","LAP-000059","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Asus Vivobook 15 2022 X1502ZA-EJ312WS Laptop","","42300.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad Slim 3 82RK0062IN Laptop laptop","LAP-000060","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Lenovo IdeaPad Slim 3 82RK0062IN Laptop","","58490.0","0.0","0","10"
"true","LAPTOP","MSI Thin GF63 11SC-852IN Gaming Laptop laptop","LAP-000061","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","MSI Thin GF63 11SC-852IN Gaming Laptop","","64000.0","0.0","0","10"
"true","LAPTOP","Asus Zenbook 17 Fold UX9702AA-MD023WS Laptop laptop","LAP-000062","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","Asus Zenbook 17 Fold UX9702AA-MD023WS Laptop","","329990.0","0.0","0","10"
"true","LAPTOP","Nokia PureBook S14 NKi511TL165S Laptop laptop","LAP-000063","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","Nokia PureBook S14 NKi511TL165S Laptop","","40990.0","0.0","0","10"
"true","LAPTOP","Dell Latitude 3420 Laptop laptop","LAP-000064","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","Dell Latitude 3420 Laptop","","73740.0","0.0","0","10"
"true","LAPTOP","Acer Aspire 3 A315-24 Laptop laptop","LAP-000065","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","Acer Aspire 3 A315-24 Laptop","","52490.0","0.0","0","10"
"true","LAPTOP","HP 14s-dq2649TU Laptop laptop","LAP-000066","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","HP 14s-dq2649TU Laptop","","45500.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book2 NP550XED-KA1IN 15 Laptop laptop","LAP-000067","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Samsung Galaxy Book2 NP550XED-KA1IN 15 Laptop","","67990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 Pro NP960XFG-KC1IN Laptop laptop","LAP-000068","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Samsung Galaxy Book 3 Pro NP960XFG-KC1IN Laptop","","149990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 Pro 14 NP940XFG-KC4IN Laptop laptop","LAP-000069","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","Samsung Galaxy Book 3 Pro 14 NP940XFG-KC4IN Laptop","","139990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 Pro 14 NP940XFG-KC5IN Laptop laptop","LAP-000070","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","Samsung Galaxy Book 3 Pro 14 NP940XFG-KC5IN Laptop","","155990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 Pro 14 NP940XFG-KC1IN Laptop laptop","LAP-000071","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","Samsung Galaxy Book 3 Pro 14 NP940XFG-KC1IN Laptop","","131990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 360 15 NP750QFG-KA2IN Laptop laptop","LAP-000072","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","Samsung Galaxy Book 3 360 15 NP750QFG-KA2IN Laptop","","114990.0","0.0","0","10"
"true","LAPTOP","Lenovo V15 ‎82C70005UK Laptop laptop","LAP-000073","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","Lenovo V15 ‎82C70005UK Laptop","","38490.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 360 13 NP730QFG-KA1IN Laptop laptop","LAP-000074","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","Samsung Galaxy Book 3 360 13 NP730QFG-KA1IN Laptop","","109990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 360 13 NP730QFG-KA3IN Laptop laptop","LAP-000075","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Samsung Galaxy Book 3 360 13 NP730QFG-KA3IN Laptop","","133990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 360 13 NP730QFG-KA2IN Laptop laptop","LAP-000076","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Samsung Galaxy Book 3 360 13 NP730QFG-KA2IN Laptop","","117990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 Pro 360 NP960QFG-KA2IN Laptop laptop","LAP-000077","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","Samsung Galaxy Book 3 Pro 360 NP960QFG-KA2IN Laptop","","155990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 Pro NP960XFG-KC2IN Laptop laptop","LAP-000078","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","Samsung Galaxy Book 3 Pro NP960XFG-KC2IN Laptop","","165990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 Pro 360 NP960QFG-KA1IN Laptop laptop","LAP-000079","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","Samsung Galaxy Book 3 Pro 360 NP960QFG-KA1IN Laptop","","163990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 360 NP750QFG-KA1IN Laptop laptop","LAP-000080","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","Samsung Galaxy Book 3 360 NP750QFG-KA1IN Laptop","","122990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 3 Pro 360 NP960QFG-KA3IN Laptop laptop","LAP-000081","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","Samsung Galaxy Book 3 Pro 360 NP960QFG-KA3IN Laptop","","179990.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad Gaming 3 82K1017WIN Laptop laptop","LAP-000082","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","Lenovo IdeaPad Gaming 3 82K1017WIN Laptop","","52900.0","0.0","0","10"
"true","LAPTOP","Acer One 14 Z2-493 Laptop laptop","LAP-000083","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","Acer One 14 Z2-493 Laptop","","25990.0","0.0","0","10"
"true","LAPTOP","Dell Inspiron 3525 D560789WIN9S Laptop laptop","LAP-000084","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Dell Inspiron 3525 D560789WIN9S Laptop","","49441.0","0.0","0","10"
"true","LAPTOP","Acer Aspire 3 A315-59 Laptop laptop","LAP-000085","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","Acer Aspire 3 A315-59 Laptop","","39990.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad Gaming 3 82K201Y9IN Laptop laptop","LAP-000086","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","Lenovo IdeaPad Gaming 3 82K201Y9IN Laptop","","56990.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad Flex 5 82R9008GIN Laptop laptop","LAP-000087","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","Lenovo IdeaPad Flex 5 82R9008GIN Laptop","","61590.0","0.0","0","10"
"true","LAPTOP","HP Pavilion 15s-eq2182AU Laptop laptop","LAP-000088","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","HP Pavilion 15s-eq2182AU Laptop","","49123.0","0.0","0","10"
"true","LAPTOP","HP Victus 15-fa0350TX Laptop laptop","LAP-000089","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","HP Victus 15-fa0350TX Laptop","","77990.0","0.0","0","10"
"true","LAPTOP","Asus TUF Gaming A15 2022 FA577RE-HN055WS Gaming Laptop laptop","LAP-000090","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","Asus TUF Gaming A15 2022 FA577RE-HN055WS Gaming Laptop","","96085.0","0.0","0","10"
"true","LAPTOP","HP Victus 16-e0352AX Gaming Laptop laptop","LAP-000091","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","HP Victus 16-e0352AX Gaming Laptop","","63990.0","0.0","0","10"
"true","LAPTOP","Asus TUF Gaming F15 FX506LHB-HN355WS Gaming Laptop laptop","LAP-000092","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Asus TUF Gaming F15 FX506LHB-HN355WS Gaming Laptop","","54990.0","0.0","0","10"
"true","LAPTOP","HP Pavilion 15-eg2002TU Laptop laptop","LAP-000093","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","HP Pavilion 15-eg2002TU Laptop","","69990.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book2 Pro 360 15 Laptop laptop","LAP-000094","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","Samsung Galaxy Book2 Pro 360 15 Laptop","","129990.0","0.0","0","10"
"true","LAPTOP","Dell Vostro 3510 Laptop laptop","LAP-000095","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367048/tech-store/laptops/template-07.jpg","false","Dell Vostro 3510 Laptop","","37990.0","0.0","0","10"
"true","LAPTOP","Asus VivoBook K15 OLED KM513UA-L503WS Laptop laptop","LAP-000096","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367049/tech-store/laptops/template-08.png","false","Asus VivoBook K15 OLED KM513UA-L503WS Laptop","","47990.0","0.0","0","10"
"true","LAPTOP","HP 14s-fq1092au Laptop laptop","LAP-000097","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367038/tech-store/laptops/template-01.png","false","HP 14s-fq1092au Laptop","","46058.0","0.0","0","10"
"true","LAPTOP","Microsoft Surface Laptop Go 1943 THJ-00023 Laptop laptop","LAP-000098","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367040/tech-store/laptops/template-02.jpg","false","Microsoft Surface Laptop Go 1943 THJ-00023 Laptop","","67000.0","0.0","0","10"
"true","LAPTOP","HP 245 G8 689T3PA Laptop laptop","LAP-000099","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367041/tech-store/laptops/template-03.png","false","HP 245 G8 689T3PA Laptop","","27989.0","0.0","0","10"
"true","LAPTOP","Lenovo IdeaPad 3i ‎82RJ005BUS Laptop laptop","LAP-000100","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367043/tech-store/laptops/template-04.png","false","Lenovo IdeaPad 3i ‎82RJ005BUS Laptop","","49990.0","0.0","0","10"
"true","LAPTOP","Apple MacBook Pro 16 inch Laptop laptop","LAP-000101","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367045/tech-store/laptops/template-05.jpg","false","Apple MacBook Pro 16 inch Laptop","","349900.0","0.0","0","10"
"true","LAPTOP","Samsung Galaxy Book 2 NP550XED-KA3IN Laptop laptop","LAP-000102","https://res.cloudinary.com/dngvbsauf/image/upload/v1788367046/tech-store/laptops/template-06.jpg","false","Samsung Galaxy Book 2 NP550XED-KA3IN Laptop","","72990.0","0.0","0","10"
