external_id,name,description,category,price,old_price,stock,image,rating,review_count,is_new,active
LAP-000023,HP 15s-fq2717TU Laptop,HP 15s-fq2717TU Laptop laptop,LAPTOP,41900.0,,10,,0.0,0,False,True
LAP-000024,Lenovo V15 ‎82C70005UK Laptop,Lenovo V15 ‎82C70005UK Laptop laptop,LAPTOP,38480.0,,10,,0.0,0,False,True
LAP-000025,Lenovo V15 82KDA00XIH Laptop,Lenovo V15 82KDA00XIH Laptop laptop,LAPTOP,38489.0,,10,,0.0,0,False,True
LAP-000026,Lenovo E41-55 82FJ00AGIH Laptop,Lenovo E41-55 82FJ00AGIH Laptop laptop,LAPTOP,18990.0,,10,,0.0,0,False,True
LAP-000027,Asus VivoBook 15 X1500EA-EJ322WS Laptop,Asus VivoBook 15 X1500EA-EJ322WS Laptop laptop,LAPTOP,35978.0,,10,,0.0,0,False,True
LAP-000028,HP Victus 15-fa0165TX Laptop,HP Victus 15-fa0165TX Laptop laptop,LAPTOP,69990.0,,10,,0.0,0,False,True
LAP-000029,HP 15s-FR2511TU Laptop,HP 15s-FR2511TU Laptop laptop,LAPTOP,40880.0,,10,,0.0,0,False,True
LAP-000030,Asus TUF Gaming A17 FA706IHRB-HX041W Gaming Laptop,Asus TUF Gaming A17 FA706IHRB-HX041W Gaming Laptop laptop,LAPTOP,52990.0,,10,,0.0,0,False,True
LAP-000031,HP Pavilion 15-eg2009TU Laptop,HP Pavilion 15-eg2009TU Laptop laptop,LAPTOP,62990.0,,10,,0.0,0,False,True
LAP-000032,HP 15s- eq2212AU Laptop,HP 15s- eq2212AU Laptop laptop,LAPTOP,37990.0,,10,,0.0,0,False,True
LAP-000033,Dell Inspiron 3520 Laptop,Dell Inspiron 3520 Laptop laptop,LAPTOP,57990.0,,10,,0.0,0,False,True
LAP-000034,HP 245 G8 62G68PA Laptop,HP 245 G8 62G68PA Laptop laptop,LAPTOP,27890.0,,10,,0.0,0,False,True
LAP-000035,Acer One 14 Z2-493 Laptop,Acer One 14 Z2-493 Laptop laptop,LAPTOP,20990.0,,10,,0.0,0,False,True
LAP-000036,Acer Aspire 7 A715-51G NH.QGCSI.001 Gaming Laptop,Acer Aspire 7 A715-51G NH.QGCSI.001 Gaming Laptop laptop,LAPTOP,64990.0,,10,,0.0,0,False,True
LAP-000037,Dell Inspiron 5320 Laptop,Dell Inspiron 5320 Laptop laptop,LAPTOP,84918.0,,10,,0.0,0,False,True
LAP-000038,MSI Bravo 15 B5DD-410IN Gaming Laptop,MSI Bravo 15 B5DD-410IN Gaming Laptop laptop,LAPTOP,47990.0,,10,,0.0,0,False,True
LAP-000039,Lenovo IdeaPad Flex 5 82R9008GIN Laptop,Lenovo IdeaPad Flex 5 82R9008GIN Laptop laptop,LAPTOP,61100.0,,10,,0.0,0,False,True
LAP-000040,HP Victus 15-fa0070TX Laptop,HP Victus 15-fa0070TX Laptop laptop,LAPTOP,67990.0,,10,,0.0,0,False,True
LAP-000041,Lenovo IdeaPad Slim 1 82R10049IN Laptop,Lenovo IdeaPad Slim 1 82R10049IN Laptop laptop,LAPTOP,34300.0,,10,,0.0,0,False,True
LAP-000042,Asus Vivobook S15 OLED K3502ZA-L501WS Laptop,Asus Vivobook S15 OLED K3502ZA-L501WS Laptop laptop,LAPTOP,73000.0,,10,,0.0,0,False,True
LAP-000043,Lenovo IdeaPad D330 82H0001YIN Laptop,Lenovo IdeaPad D330 82H0001YIN Laptop laptop,LAPTOP,22999.0,,10,,0.0,0,False,True
LAP-000044,Infinix INBook X1 XL11 Laptop,Infinix INBook X1 XL11 Laptop laptop,LAPTOP,37999.0,,10,,0.0,0,False,True
LAP-000045,Realme Book Slim Laptop,Realme Book Slim Laptop laptop,LAPTOP,39990.0,,10,,0.0,0,False,True
LAP-000046,Infinix Zero Book Series ZL12 Laptop,Infinix Zero Book Series ZL12 Laptop laptop,LAPTOP,64990.0,,10,,0.0,0,False,True
LAP-000047,Asus VivoBook 15 X1500EA-EJ701W Laptop,Asus VivoBook 15 X1500EA-EJ701W Laptop laptop,LAPTOP,56799.0,,10,,0.0,0,False,True
LAP-000048,Lenovo IdeaPad Gaming 3 82K201YAIN Laptop,Lenovo IdeaPad Gaming 3 82K201YAIN Laptop laptop,LAPTOP,55990.0,,10,,0.0,0,False,True
LAP-000049,Asus Vivobook Pro 14 OLED M3400QA-KM502WS Gaming Laptop,Asus Vivobook Pro 14 OLED M3400QA-KM502WS Gaming Laptop laptop,LAPTOP,53000.0,,10,,0.0,0,False,True
LAP-000050,HP Pavilion x360 14-ek0074TU Laptop,HP Pavilion x360 14-ek0074TU Laptop laptop,LAPTOP,73490.0,,10,,0.0,0,False,True
LAP-000051,Lenovo IdeaPad Gaming 3 82K201UEIN Laptop,Lenovo IdeaPad Gaming 3 82K201UEIN Laptop laptop,LAPTOP,58490.0,,10,,0.0,0,False,True
LAP-000052,Asus Vivobook Pro 15 OLED M6500IH-HN701WS Laptop,Asus Vivobook Pro 15 OLED M6500IH-HN701WS Laptop laptop,LAPTOP,58990.0,,10,,0.0,0,False,True
LAP-000053,Asus TUF Gaming A15 FA506IHRZ-HN111W Laptop,Asus TUF Gaming A15 FA506IHRZ-HN111W Laptop laptop,LAPTOP,54990.0,,10,,0.0,0,False,True
LAP-000054,HP Victus 15-fb0050AX Gaming Laptop,HP Victus 15-fb0050AX Gaming Laptop laptop,LAPTOP,67600.0,,10,,0.0,0,False,True
LAP-000055,Lenovo IdeaPad Slim 5 82SF008YIN Laptop,Lenovo IdeaPad Slim 5 82SF008YIN Laptop laptop,LAPTOP,72490.0,,10,,0.0,0,False,True
LAP-000056,Acer Aspire 5 A515-57G UN.K9TSI.002 Gaming Laptop,Acer Aspire 5 A515-57G UN.K9TSI.002 Gaming Laptop laptop,LAPTOP,62990.0,,10,,0.0,0,False,True
LAP-000057,Asus VivoBook 15 X1500EA-EJ322WS Laptop,Asus VivoBook 15 X1500EA-EJ322WS Laptop laptop,LAPTOP,35325.0,,10,,0.0,0,False,True
LAP-000058,HP 14s-dy5005TU Laptop,HP 14s-dy5005TU Laptop laptop,LAPTOP,63990.0,,10,,0.0,0,False,True
LAP-000059,Asus Vivobook 15 2022 X1502ZA-EJ312WS Laptop,Asus Vivobook 15 2022 X1502ZA-EJ312WS Laptop laptop,LAPTOP,42300.0,,10,,0.0,0,False,True
LAP-000060,Lenovo IdeaPad Slim 3 82RK0062IN Laptop,Lenovo IdeaPad Slim 3 82RK0062IN Laptop laptop,LAPTOP,58490.0,,10,,0.0,0,False,True
LAP-000061,MSI Thin GF63 11SC-852IN Gaming Laptop,MSI Thin GF63 11SC-852IN Gaming Laptop laptop,LAPTOP,64000.0,,10,,0.0,0,False,True
LAP-000062,Asus Zenbook 17 Fold UX9702AA-MD023WS Laptop,Asus Zenbook 17 Fold UX9702AA-MD023WS Laptop laptop,LAPTOP,329990.0,,10,,0.0,0,False,True
LAP-000063,Nokia PureBook S14 NKi511TL165S Laptop,Nokia PureBook S14 NKi511TL165S Laptop laptop,LAPTOP,40990.0,,10,,0.0,0,False,True
LAP-000064,Dell Latitude 3420 Laptop,Dell Latitude 3420 Laptop laptop,LAPTOP,73740.0,,10,,0.0,0,False,True
LAP-000065,Acer Aspire 3 A315-24 Laptop,Acer Aspire 3 A315-24 Laptop laptop,LAPTOP,52490.0,,10,,0.0,0,False,True
LAP-000066,HP 14s-dq2649TU Laptop,HP 14s-dq2649TU Laptop laptop,LAPTOP,45500.0,,10,,0.0,0,False,True
LAP-000067,Samsung Galaxy Book2 NP550XED-KA1IN 15 Laptop,Samsung Galaxy Book2 NP550XED-KA1IN 15 Laptop laptop,LAPTOP,67990.0,,10,,0.0,0,False,True
LAP-000068,Samsung Galaxy Book 3 Pro NP960XFG-KC1IN Laptop,Samsung Galaxy Book 3 Pro NP960XFG-KC1IN Laptop laptop,LAPTOP,149990.0,,10,,0.0,0,False,True
LAP-000069,Samsung Galaxy Book 3 Pro 14 NP940XFG-KC4IN Laptop,Samsung Galaxy Book 3 Pro 14 NP940XFG-KC4IN Laptop laptop,LAPTOP,139990.0,,10,,0.0,0,False,True
LAP-000070,Samsung Galaxy Book 3 Pro 14 NP940XFG-KC5IN Laptop,Samsung Galaxy Book 3 Pro 14 NP940XFG-KC5IN Laptop laptop,LAPTOP,155990.0,,10,,0.0,0,False,True
LAP-000071,Samsung Galaxy Book 3 Pro 14 NP940XFG-KC1IN Laptop,Samsung Galaxy Book 3 Pro 14 NP940XFG-KC1IN Laptop laptop,LAPTOP,131990.0,,10,,0.0,0,False,True
LAP-000072,Samsung Galaxy Book 3 360 15 NP750QFG-KA2IN Laptop,Samsung Galaxy Book 3 360 15 NP750QFG-KA2IN Laptop laptop,LAPTOP,114990.0,,10,,0.0,0,False,True
LAP-000073,Lenovo V15 ‎82C70005UK Laptop,Lenovo V15 ‎82C70005UK Laptop laptop,LAPTOP,38490.0,,10,,0.0,0,False,True
LAP-000074,Samsung Galaxy Book 3 360 13 NP730QFG-KA1IN Laptop,Samsung Galaxy Book 3 360 13 NP730QFG-KA1IN Laptop laptop,LAPTOP,109990.0,,10,,0.0,0,False,True
LAP-000075,Samsung Galaxy Book 3 360 13 NP730QFG-KA3IN Laptop,Samsung Galaxy Book 3 360 13 NP730QFG-KA3IN Laptop laptop,LAPTOP,133990.0,,10,,0.0,0,False,True
LAP-000076,Samsung Galaxy Book 3 360 13 NP730QFG-KA2IN Laptop,Samsung Galaxy Book 3 360 13 NP730QFG-KA2IN Laptop laptop,LAPTOP,117990.0,,10,,0.0,0,False,True
LAP-000077,Samsung Galaxy Book 3 Pro 360 NP960QFG-KA2IN Laptop,Samsung Galaxy Book 3 Pro 360 NP960QFG-KA2IN Laptop laptop,LAPTOP,155990.0,,10,,0.0,0,False,True
LAP-000078,Samsung Galaxy Book 3 Pro NP960XFG-KC2IN Laptop,Samsung Galaxy Book 3 Pro NP960XFG-KC2IN Laptop laptop,LAPTOP,165990.0,,10,,0.0,0,False,True
LAP-000079,Samsung Galaxy Book 3 Pro 360 NP960QFG-KA1IN Laptop,Samsung Galaxy Book 3 Pro 360 NP960QFG-KA1IN Laptop laptop,LAPTOP,163990.0,,10,,0.0,0,False,True
LAP-000080,Samsung Galaxy Book 3 360 NP750QFG-KA1IN Laptop,Samsung Galaxy Book 3 360 NP750QFG-KA1IN Laptop laptop,LAPTOP,122990.0,,10,,0.0,0,False,True
LAP-000081,Samsung Galaxy Book 3 Pro 360 NP960QFG-KA3IN Laptop,Samsung Galaxy Book 3 Pro 360 NP960QFG-KA3IN Laptop laptop,LAPTOP,179990.0,,10,,0.0,0,False,True
LAP-000082,Lenovo IdeaPad Gaming 3 82K1017WIN Laptop,Lenovo IdeaPad Gaming 3 82K1017WIN Laptop laptop,LAPTOP,52900.0,,10,,0.0,0,False,True
LAP-000083,Acer One 14 Z2-493 Laptop,Acer One 14 Z2-493 Laptop laptop,LAPTOP,25990.0,,10,,0.0,0,False,True
LAP-000084,Dell Inspiron 3525 D560789WIN9S Laptop,Dell Inspiron 3525 D560789WIN9S Laptop laptop,LAPTOP,49441.0,,10,,0.0,0,False,True
LAP-000085,Acer Aspire 3 A315-59 Laptop,Acer Aspire 3 A315-59 Laptop laptop,LAPTOP,39990.0,,10,,0.0,0,False,True
LAP-000086,Lenovo IdeaPad Gaming 3 82K201Y9IN Laptop,Lenovo IdeaPad Gaming 3 82K201Y9IN Laptop laptop,LAPTOP,56990.0,,10,,0.0,0,False,True
LAP-000087,Lenovo IdeaPad Flex 5 82R9008GIN Laptop,Lenovo IdeaPad Flex 5 82R9008GIN Laptop laptop,LAPTOP,61590.0,,10,,0.0,0,False,True
LAP-000088,HP Pavilion 15s-eq2182AU Laptop,HP Pavilion 15s-eq2182AU Laptop laptop,LAPTOP,49123.0,,10,,0.0,0,False,True
LAP-000089,HP Victus 15-fa0350TX Laptop,HP Victus 15-fa0350TX Laptop laptop,LAPTOP,77990.0,,10,,0.0,0,False,True
LAP-000090,Asus TUF Gaming A15 2022 FA577RE-HN055WS Gaming Laptop,Asus TUF Gaming A15 2022 FA577RE-HN055WS Gaming Laptop laptop,LAPTOP,96085.0,,10,,0.0,0,False,True
LAP-000091,HP Victus 16-e0352AX Gaming Laptop,HP Victus 16-e0352AX Gaming Laptop laptop,LAPTOP,63990.0,,10,,0.0,0,False,True
LAP-000092,Asus TUF Gaming F15 FX506LHB-HN355WS Gaming Laptop,Asus TUF Gaming F15 FX506LHB-HN355WS Gaming Laptop laptop,LAPTOP,54990.0,,10,,0.0,0,False,True
LAP-000093,HP Pavilion 15-eg2002TU Laptop,HP Pavilion 15-eg2002TU Laptop laptop,LAPTOP,69990.0,,10,,0.0,0,False,True
LAP-000094,Samsung Galaxy Book2 Pro 360 15 Laptop,Samsung Galaxy Book2 Pro 360 15 Laptop laptop,LAPTOP,129990.0,,10,,0.0,0,False,True
LAP-000095,Dell Vostro 3510 Laptop,Dell Vostro 3510 Laptop laptop,LAPTOP,37990.0,,10,,0.0,0,False,True
LAP-000096,Asus VivoBook K15 OLED KM513UA-L503WS Laptop,Asus VivoBook K15 OLED KM513UA-L503WS Laptop laptop,LAPTOP,47990.0,,10,,0.0,0,False,True
LAP-000097,HP 14s-fq1092au Laptop,HP 14s-fq1092au Laptop laptop,LAPTOP,46058.0,,10,,0.0,0,False,True
LAP-000098,Microsoft Surface Laptop Go 1943 THJ-00023 Laptop,Microsoft Surface Laptop Go 1943 THJ-00023 Laptop laptop,LAPTOP,67000.0,,10,,0.0,0,False,True
LAP-000099,HP 245 G8 689T3PA Laptop,HP 245 G8 689T3PA Laptop laptop,LAPTOP,27989.0,,10,,0.0,0,False,True
LAP-000100,Lenovo IdeaPad 3i ‎82RJ005BUS Laptop,Lenovo IdeaPad 3i ‎82RJ005BUS Laptop laptop,LAPTOP,49990.0,,10,,0.0,0,False,True
LAP-000101,Apple MacBook Pro 16 inch Laptop,Apple MacBook Pro 16 inch Laptop laptop,LAPTOP,349900.0,,10,,0.0,0,False,True
LAP-000102,Samsung Galaxy Book 2 NP550XED-KA3IN Laptop,Samsung Galaxy Book 2 NP550XED-KA3IN Laptop laptop,LAPTOP,72990.0,,10,,0.0,0,False,True
LAP-000103,Asus VivoBook 15 K513EP-BQ1093T Laptop,Asus VivoBook 15 K513EP-BQ1093T Laptop laptop,LAPTOP,45990.0,,10,,0.0,0,False,True
LAP-000104,Lenovo IdeaPad Gaming 3 15IHU6 82K101GSIN Laptop,Lenovo IdeaPad Gaming 3 15IHU6 82K101GSIN Laptop laptop,LAPTOP,54990.0,,10,,0.0,0,False,True
LAP-000105,Asus VivoBook 14 X415EA-EK701WS Laptop,Asus VivoBook 14 X415EA-EK701WS Laptop laptop,LAPTOP,56990.0,,10,,0.0,0,False,True
LAP-000106,Asus VivoBook 14 2022 X1402ZA-EK312WS Laptop,Asus VivoBook 14 2022 X1402ZA-EK312WS Laptop laptop,LAPTOP,40990.0,,10,,0.0,0,False,True
LAP-000107,HP 247 G8 600A9PA Laptop,HP 247 G8 600A9PA Laptop laptop,LAPTOP,32999.0,,10,,0.0,0,False,True
LAP-000108,Asus Vivobook Pro 16 OLED K6602HC-N1902WS Gaming Laptop,Asus Vivobook Pro 16 OLED K6602HC-N1902WS Gaming Laptop laptop,LAPTOP,87990.0,,10,,0.0,0,False,True
LAP-000109,Acer Swift 3 OLED SF314-71 NX.KAVSI.001 Laptop,Acer Swift 3 OLED SF314-71 NX.KAVSI.001 Laptop laptop,LAPTOP,115999.0,,10,,0.0,0,False,True
LAP-000110,Dell Latitude 3430 Laptop,Dell Latitude 3430 Laptop laptop,LAPTOP,108000.0,,10,,0.0,0,False,True
LAP-000111,HP Pavilion 15-eg2018TX Laptop,HP Pavilion 15-eg2018TX Laptop laptop,LAPTOP,75070.0,,10,,0.0,0,False,True
LAP-000112,Microsoft Surface Pro 9 QEZ-00065 Laptop,Microsoft Surface Pro 9 QEZ-00065 Laptop laptop,LAPTOP,99999.0,,10,,0.0,0,False,True
LAP-000113,HP 247 G8 ‎6B5R3PA Laptop,HP 247 G8 ‎6B5R3PA Laptop laptop,LAPTOP,30020.0,,10,,0.0,0,False,True
LAP-000114,HP Omen 16-n0079AX Gaming Laptop,HP Omen 16-n0079AX Gaming Laptop laptop,LAPTOP,108290.0,,10,,0.0,0,False,True
LAP-000115,Asus VivoBook 14 2022 X1402ZA-MW511WS Laptop,Asus VivoBook 14 2022 X1402ZA-MW511WS Laptop laptop,LAPTOP,66990.0,,10,,0.0,0,False,True
LAP-000116,HP 14s-dr3001TU Laptop,HP 14s-dr3001TU Laptop laptop,LAPTOP,30990.0,,10,,0.0,0,False,True
LAP-000117,Asus VivoBook 14 X415JA-EK522WS Laptop,Asus VivoBook 14 X415JA-EK522WS Laptop laptop,LAPTOP,41990.0,,10,,0.0,0,False,True
LAP-000118,Asus Chromebook Flip C214MA-BU0704 Laptop,Asus Chromebook Flip C214MA-BU0704 Laptop laptop,LAPTOP,15990.0,,10,,0.0,0,False,True
LAP-000119,Lenovo IdeaPad Gaming 3 15IAH7 82S900R6IN Laptop,Lenovo IdeaPad Gaming 3 15IAH7 82S900R6IN Laptop laptop,LAPTOP,80990.0,,10,,0.0,0,False,True
LAP-000120,Acer Predator Helios 300 PH315-55 Gaming Laptop,Acer Predator Helios 300 PH315-55 Gaming Laptop laptop,LAPTOP,158990.0,,10,,0.0,0,False,True
LAP-000121,Acer Extensa 15 EX215-54 Laptop,Acer Extensa 15 EX215-54 Laptop laptop,LAPTOP,33990.0,,10,,0.0,0,False,True
LAP-000122,Asus ProArt StudioBook Pro 16 OLED H7600ZM-L701WS Laptop,Asus ProArt StudioBook Pro 16 OLED H7600ZM-L701WS Laptop laptop,LAPTOP,198490.0,,10,,0.0,0,False,True
LAP-000123,Asus VivoBook 15 X515JA-EJ382WS Laptop,Asus VivoBook 15 X515JA-EJ382WS Laptop laptop,LAPTOP,33575.0,,10,,0.0,0,False,True
LAP-000124,MSI Bravo 15 B5DD-410IN Gaming Laptop,MSI Bravo 15 B5DD-410IN Gaming Laptop laptop,LAPTOP,48890.0,,10,,0.0,0,False,True
LAP-000125,Infinix INBook X1 Neo Laptop,Infinix INBook X1 Neo Laptop laptop,LAPTOP,22990.0,,10,,0.0,0,False,True
LAP-000126,Asus TUF Dash F15 2022 FX517ZC-HN108WS Gaming Laptop,Asus TUF Dash F15 2022 FX517ZC-HN108WS Gaming Laptop laptop,LAPTOP,95990.0,,10,,0.0,0,False,True
LAP-000127,Asus VivoBook 15 X515EA-EJ522WS Laptop,Asus VivoBook 15 X515EA-EJ522WS Laptop laptop,LAPTOP,46990.0,,10,,0.0,0,False,True
LAP-000128,Asus Vivobook 15 2022 X1502ZA-EZ311WS Touch Laptop,Asus Vivobook 15 2022 X1502ZA-EZ311WS Touch Laptop laptop,LAPTOP,43879.0,,10,,0.0,0,False,True
LAP-000129,HP 14s-dy2507TU Laptop,HP 14s-dy2507TU Laptop laptop,LAPTOP,35490.0,,10,,0.0,0,False,True
LAP-000130,HP Pavilion 15s-fq5112TU Laptop,HP Pavilion 15s-fq5112TU Laptop laptop,LAPTOP,62490.0,,10,,0.0,0,False,True
LAP-000131,Asus TUF Gaming F15,Asus TUF Gaming F15 laptop,LAPTOP,94990.0,,10,,0.0,0,False,True
LAP-000132,Asus ROG Strix G17 2022 G713IE-HX040W Gaming Laptop,Asus ROG Strix G17 2022 G713IE-HX040W Gaming Laptop laptop,LAPTOP,87990.0,,10,,0.0,0,False,True
LAP-000133,Infinix INBook X1 Neo XL22 Laptop,Infinix INBook X1 Neo XL22 Laptop laptop,LAPTOP,29990.0,,10,,0.0,0,False,True
LAP-000134,Asus TUF Dash F15 2022 FX517ZC-HN083WS Gaming Laptop,Asus TUF Dash F15 2022 FX517ZC-HN083WS Gaming Laptop laptop,LAPTOP,77990.0,,10,,0.0,0,False,True
LAP-000135,Acer Nitro 5 AN515-56 Gaming Laptop,Acer Nitro 5 AN515-56 Gaming Laptop laptop,LAPTOP,62990.0,,10,,0.0,0,False,True
LAP-000136,Acer Aspire 5 A515-57G Gaming Laptop,Acer Aspire 5 A515-57G Gaming Laptop laptop,LAPTOP,59999.0,,10,,0.0,0,False,True
LAP-000137,Lenovo IdeaPad Slim 1 82R1004AIN Laptop,Lenovo IdeaPad Slim 1 82R1004AIN Laptop laptop,LAPTOP,40026.0,,10,,0.0,0,False,True
LAP-000138,Acer Aspire 7 A715-75G NH.QGBSI.001 Gaming Laptop,Acer Aspire 7 A715-75G NH.QGBSI.001 Gaming Laptop laptop,LAPTOP,57990.0,,10,,0.0,0,False,True
LAP-000139,Lenovo IdeaPad Gaming 3 82K201ULIN Laptop,Lenovo IdeaPad Gaming 3 82K201ULIN Laptop laptop,LAPTOP,71990.0,,10,,0.0,0,False,True
LAP-000140,Asus TUF Dash F15 2022 FX517ZC-HN035WS Gaming Laptop,Asus TUF Dash F15 2022 FX517ZC-HN035WS Gaming Laptop laptop,LAPTOP,75990.0,,10,,0.0,0,False,True
LAP-000141,Asus Vivobook Pro 14 OLED M3400QA-KM512WS Gaming Laptop,Asus Vivobook Pro 14 OLED M3400QA-KM512WS Gaming Laptop laptop,LAPTOP,59990.0,,10,,0.0,0,False,True
LAP-000142,HP Pavilion 15-eg2039TU Laptop,HP Pavilion 15-eg2039TU Laptop laptop,LAPTOP,85990.0,,10,,0.0,0,False,True
LAP-000143,HP Pavilion 14-dv2041TU Laptop,HP Pavilion 14-dv2041TU Laptop laptop,LAPTOP,71990.0,,10,,0.0,0,False,True
LAP-000144,MSI Gaming Crosshair 15 B12UEZ-677IN Laptop,MSI Gaming Crosshair 15 B12UEZ-677IN Laptop laptop,LAPTOP,111000.0,,10,,0.0,0,False,True
LAP-000145,Apple MacBook Pro 2022 Laptop,Apple MacBook Pro 2022 Laptop laptop,LAPTOP,139990.0,,10,,0.0,0,False,True
LAP-000146,HP Pavilion 14-dv2015TU Laptop,HP Pavilion 14-dv2015TU Laptop laptop,LAPTOP,84990.0,,10,,0.0,0,False,True
LAP-000147,Asus Vivobook 15 2022 X1502ZA-BQ502WS Laptop,Asus Vivobook 15 2022 X1502ZA-BQ502WS Laptop laptop,LAPTOP,56825.0,,10,,0.0,0,False,True
LAP-000148,Dell G15-5511 Gaming Laptop,Dell G15-5511 Gaming Laptop laptop,LAPTOP,68102.0,,10,,0.0,0,False,True
LAP-000149,Dell G15-5520 Laptop,Dell G15-5520 Laptop laptop,LAPTOP,108400.0,,10,,0.0,0,False,True
LAP-000150,Acer Aspire 3 A315-58 Laptop,Acer Aspire 3 A315-58 Laptop laptop,LAPTOP,43490.0,,10,,0.0,0,False,True
LAP-000151,HP Pavilion 15-EC2048AX Gaming Laptop,HP Pavilion 15-EC2048AX Gaming Laptop laptop,LAPTOP,69028.0,,10,,0.0,0,False,True
LAP-000152,Dell Inspiron 3525 Laptop,Dell Inspiron 3525 Laptop laptop,LAPTOP,33000.0,,10,,0.0,0,False,True
LAP-000153,Avita Satus Ultimus S111 Laptop,Avita Satus Ultimus S111 Laptop laptop,LAPTOP,16990.0,,10,,0.0,0,False,True
LAP-000154,Samsung Galaxy Book Go Laptop,Samsung Galaxy Book Go Laptop laptop,LAPTOP,32990.0,,10,,0.0,0,False,True
LAP-000155,Asus Vivobook 13 Slate OLED T3300KA-LQ122WS Laptop,Asus Vivobook 13 Slate OLED T3300KA-LQ122WS Laptop laptop,LAPTOP,29990.0,,10,,0.0,0,False,True
LAP-000156,Asus VivoBook 15 X515EA-EJ322WS Laptop,Asus VivoBook 15 X515EA-EJ322WS Laptop laptop,LAPTOP,35990.0,,10,,0.0,0,False,True
LAP-000157,Lenovo Ideapad 15ALC6 82KU017KIN Laptop,Lenovo Ideapad 15ALC6 82KU017KIN Laptop laptop,LAPTOP,47799.0,,10,,0.0,0,False,True
LAP-000158,HP Pavilion 15-EC2146AX Gaming Laptop,HP Pavilion 15-EC2146AX Gaming Laptop laptop,LAPTOP,73758.0,,10,,0.0,0,False,True
LAP-000159,Infinix INBook X1 XL11 Laptop,Infinix INBook X1 XL11 Laptop laptop,LAPTOP,37490.0,,10,,0.0,0,False,True
LAP-000160,Apple MacBook Pro 14 inch MKGP3HN Laptop,Apple MacBook Pro 14 inch MKGP3HN Laptop laptop,LAPTOP,171594.0,,10,,0.0,0,False,True
LAP-000161,HP Victus 16-e0162AX Gaming Laptop,HP Victus 16-e0162AX Gaming Laptop laptop,LAPTOP,61490.0,,10,,0.0,0,False,True
LAP-000162,Dell Inspiron 3511 Laptop,Dell Inspiron 3511 Laptop laptop,LAPTOP,59306.0,,10,,0.0,0,False,True
LAP-000163,Dell Latitude 5420 Laptop,Dell Latitude 5420 Laptop laptop,LAPTOP,74500.0,,10,,0.0,0,False,True
LAP-000164,HP Pavilion 15-DK2100TX Gaming Laptop,HP Pavilion 15-DK2100TX Gaming Laptop laptop,LAPTOP,66990.0,,10,,0.0,0,False,True
LAP-000165,Dell Inspiron 5518 Laptop,Dell Inspiron 5518 Laptop laptop,LAPTOP,67990.0,,10,,0.0,0,False,True
LAP-000166,Xiaomi Mi Notebook Pro 14 Laptop,Xiaomi Mi Notebook Pro 14 Laptop laptop,LAPTOP,58355.0,,10,,0.0,0,False,True
LAP-000167,HP 15s-GR0012AU Laptop,HP 15s-GR0012AU Laptop laptop,LAPTOP,44990.0,,10,,0.0,0,False,True
LAP-000168,HP EliteBook 840 G6,HP EliteBook 840 G6 laptop,LAPTOP,90464.0,,10,,0.0,0,False,True
LAP-000169,HP 15s-fq2717TU Laptop,HP 15s-fq2717TU Laptop laptop,LAPTOP,41990.0,,10,,0.0,0,False,True
LAP-000170,Asus VivoBook 15 X515EA-EJ701WS Laptop,Asus VivoBook 15 X515EA-EJ701WS Laptop laptop,LAPTOP,54990.0,,10,,0.0,0,False,True
LAP-000171,HP 245 G8 Laptop,HP 245 G8 Laptop laptop,LAPTOP,25999.0,,10,,0.0,0,False,True
LAP-000172,HP 15s-eq2146AU Laptop,HP 15s-eq2146AU Laptop laptop,LAPTOP,40490.0,,10,,0.0,0,False,True
LAP-000173,Lenovo V15 82KBA01TIH Laptop,Lenovo V15 82KBA01TIH Laptop laptop,LAPTOP,49490.0,,10,,0.0,0,False,True
LAP-000174,Apple MacBook Pro M2 2022 Laptop,Apple MacBook Pro M2 2022 Laptop laptop,LAPTOP,168900.0,,10,,0.0,0,False,True
LAP-000175,Lenovo V15 82KDA01UIH Laptop,Lenovo V15 82KDA01UIH Laptop laptop,LAPTOP,32990.0,,10,,0.0,0,False,True
LAP-000176,Lenovo Yoga 9i 83B1002GIN Laptop,Lenovo Yoga 9i 83B1002GIN Laptop laptop,LAPTOP,174990.0,,10,,0.0,0,False,True
LAP-000177,Honor MagicBook X14 Laptop,Honor MagicBook X14 Laptop laptop,LAPTOP,46990.0,,10,,0.0,0,False,True
LAP-000178,Chuwi CoreBook X Laptop,Chuwi CoreBook X Laptop laptop,LAPTOP,33990.0,,10,,0.0,0,False,True
LAP-000179,Dell Inspiron 15 3520 D560915WIN9S Laptop,Dell Inspiron 15 3520 D560915WIN9S Laptop laptop,LAPTOP,46900.0,,10,,0.0,0,False,True
LAP-000180,Dell Inspiron 3520 D560866WIN9S Laptop,Dell Inspiron 3520 D560866WIN9S Laptop laptop,LAPTOP,63690.0,,10,,0.0,0,False,True
LAP-000181,Lenovo V15 82KDA00YIH Laptop,Lenovo V15 82KDA00YIH Laptop laptop,LAPTOP,42137.0,,10,,0.0,0,False,True
LAP-000182,HP 245 G8 3S7L2PA Laptop,HP 245 G8 3S7L2PA Laptop laptop,LAPTOP,24990.0,,10,,0.0,0,False,True
